,dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper,rounds,solvers
854,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601154,272,0.40386568052389504,0.5226049077113991,1.0,7.0
855,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601165,272,0.40386568052389504,0.5226049077113991,2.0,3.0
856,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.47058823529411764,0.5000542623041372,272,0.41116055849470967,0.5300159120935256,2.0,5.0
857,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.4632352941176471,0.49956568938601187,272,0.40386568052389504,0.5226049077113991,2.0,7.0
858,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.48161764705882354,0.5005830115193178,272,0.4221271324039338,0.5411081617137132,3.0,3.0
859,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.4889705882352941,0.5007997727793901,272,0.4294543131398337,0.5484868633307546,3.0,5.0
860,Hi-ToM,Listener_Belief_Public_Claim,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.4742647058823529,0.5002576935245878,272,0.414812852817025,0.5337165589476808,3.0,7.0
876,Hi-ToM,Listener_Belief_Public_Claim,Mixed-A MAD R3 S7,MAD,Mixed,0.47794117647058826,0.5004339336898315,272,0.41846837859112973,0.5374139743500468,3.0,7.0
878,Hi-ToM,Listener_Belief_Public_Claim,Mixed-B MAD R3 S7,MAD,Mixed,0.4852941176470588,0.5007049512746533,272,0.4257891113721283,0.5447991239219894,3.0,7.0
882,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.9166666666666666,0.27743829976792506,132,0.8693367739486507,0.9639965593846825,1.0,3.0
883,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.946969696969697,0.22494762543583444,132,0.9085945087280001,0.985344885211394,1.0,5.0
884,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.9848484848484849,0.12262077609651317,132,0.9639298583196224,1.0057671113773474,1.0,7.0
885,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.9621212121212122,0.19163033076407437,132,0.9294298245075755,0.9948125997348488,2.0,3.0
886,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.9848484848484849,0.12262077609651317,132,0.9639298583196224,1.0057671113773474,2.0,5.0
887,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.9848484848484849,0.12262077609651317,132,0.9639298583196224,1.0057671113773474,2.0,7.0
888,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.9696969696969697,0.17207285601455768,132,0.9403420110569255,0.999051928337014,3.0,3.0
889,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.9772727272727273,0.14960043938525358,132,0.9517514753309625,1.0027939792144922,3.0,5.0
890,Hi-ToM,Listener_Temporal_Private_Communication,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.9924242424242424,0.08703882797784891,132,0.9775757575757575,1.0072727272727273,3.0,7.0
907,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.7954545454545454,0.4049057257845018,132,0.726379206619491,0.8645298842895999,1.0,3.0
908,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.8181818181818182,0.3871639260327548,132,0.7521331612417188,0.8842304751219177,1.0,5.0
909,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.8333333333333334,0.37409772709114164,132,0.7695137190115606,0.8971529476551061,1.0,7.0
910,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.9393939393939394,0.23951527888205904,132,0.8985335662468427,0.9802543125410362,2.0,3.0
911,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.9621212121212122,0.19163033076407437,132,0.9294298245075755,0.9948125997348488,2.0,5.0
912,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.9696969696969697,0.1720728560145577,132,0.9403420110569255,0.999051928337014,2.0,7.0
913,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.946969696969697,0.22494762543583444,132,0.9085945087280001,0.985344885211394,3.0,3.0
914,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.9772727272727273,0.14960043938525355,132,0.9517514753309625,1.0027939792144922,3.0,5.0
915,Hi-ToM,Listener_Temporal_Private_Communication,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.9772727272727273,0.14960043938525358,132,0.9517514753309625,1.0027939792144922,3.0,7.0
931,Hi-ToM,Listener_Temporal_Private_Communication,Mixed-A MAD R3 S7,MAD,Mixed,1.0,0.0,132,1.0,1.0,3.0,7.0
933,Hi-ToM,Listener_Temporal_Private_Communication,Mixed-B MAD R3 S7,MAD,Mixed,0.9924242424242424,0.08703882797784893,132,0.9775757575757575,1.0072727272727273,3.0,7.0
937,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.8125,0.39103184532597934,272,0.766028815022529,0.858971184977471,1.0,3.0
938,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.8161764705882353,0.3880542032811605,272,0.7700591559052568,0.8622937852712138,1.0,5.0
939,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.8088235294117647,0.3939525489315148,272,0.7620052408437816,0.8556418179797478,1.0,7.0
940,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.9411764705882353,0.23572783989099466,272,0.913161995084886,0.9691909460915845,2.0,3.0
941,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.9705882352941176,0.1692691679733631,272,0.9504718716017558,0.9907045989864794,2.0,5.0
942,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.9632352941176471,0.1885304691298441,272,0.9408298700849351,0.985640718150359,2.0,7.0
943,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.9816176470588235,0.1345772146334671,272,0.9656241603141029,0.997611133803544,3.0,3.0
944,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.9742647058823529,0.1586364050526589,272,0.9554119658524008,0.993117445912305,3.0,5.0
945,Hi-ToM,Listener_Temporal_Public_Claim,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.9742647058823529,0.1586364050526588,272,0.9554119658524008,0.993117445912305,3.0,7.0
962,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.6911764705882353,0.4628598073018887,272,0.6361690741808368,0.7461838669956338,1.0,3.0
963,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.6911764705882353,0.4628598073018888,272,0.6361690741808368,0.7461838669956338,1.0,5.0
964,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.6838235294117647,0.4658398103327133,272,0.6284619821244976,0.7391850766990319,1.0,7.0
965,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.8455882352941176,0.3620090816701073,272,0.8025661868371903,0.888610283751045,2.0,3.0
966,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.8639705882352942,0.3434517200460711,272,0.8231539422156172,0.9047872342549711,2.0,5.0
967,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.8786764705882353,0.32710472909844546,272,0.8398025411253617,0.9175504000511089,2.0,7.0
968,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.9375,0.24250765575468125,272,0.9086797945263668,0.9663202054736332,3.0,3.0
969,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.9485294117647058,0.22136286822084453,272,0.9222221047788547,0.974836718750557,3.0,5.0
970,Hi-ToM,Listener_Temporal_Public_Claim,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.9558823529411765,0.20573500882731136,272,0.9314322991518607,0.9803324067304924,3.0,7.0
986,Hi-ToM,Listener_Temporal_Public_Claim,Mixed-A MAD R3 S7,MAD,Mixed,0.9852941176470589,0.12059472047870362,272,0.9709623448524406,0.9996258904416772,3.0,7.0
988,Hi-ToM,Listener_Temporal_Public_Claim,Mixed-B MAD R3 S7,MAD,Mixed,0.9926470588235294,0.08559093732518162,272,0.9824752215975413,1.0028188960495177,3.0,7.0
992,Hi-ToM,Order_0,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,1.0,0.0,100,1.0,1.0,1.0,3.0
993,Hi-ToM,Order_0,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.98,0.14070529413628968,100,0.9524217623492872,1.0075782376507127,1.0,5.0
994,Hi-ToM,Order_0,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.97,0.1714466079977653,100,0.936396464832438,1.003603535167562,1.0,7.0
995,Hi-ToM,Order_0,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.97,0.1714466079977653,100,0.936396464832438,1.003603535167562,2.0,3.0
996,Hi-ToM,Order_0,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.98,0.14070529413628968,100,0.9524217623492872,1.0075782376507127,2.0,5.0
997,Hi-ToM,Order_0,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.99,0.09999999999999999,100,0.9704,1.0096,2.0,7.0
998,Hi-ToM,Order_0,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.99,0.09999999999999999,100,0.9704,1.0096,3.0,3.0
999,Hi-ToM,Order_0,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.98,0.1407052941362897,100,0.9524217623492872,1.0075782376507127,3.0,5.0
1000,Hi-ToM,Order_0,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.99,0.09999999999999999,100,0.9704,1.0096,3.0,7.0
1017,Hi-ToM,Order_0,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.99,0.09999999999999999,100,0.9704,1.0096,1.0,3.0
1018,Hi-ToM,Order_0,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.95,0.21904291355759029,100,0.9070675889427122,0.9929324110572877,1.0,5.0
1019,Hi-ToM,Order_0,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.97,0.1714466079977653,100,0.936396464832438,1.003603535167562,1.0,7.0
1020,Hi-ToM,Order_0,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.99,0.1,100,0.9704,1.0096,2.0,3.0
1021,Hi-ToM,Order_0,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,1.0,0.0,100,1.0,1.0,2.0,5.0
1022,Hi-ToM,Order_0,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.99,0.09999999999999999,100,0.9704,1.0096,2.0,7.0
1023,Hi-ToM,Order_0,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.99,0.1,100,0.9704,1.0096,3.0,3.0
1024,Hi-ToM,Order_0,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.99,0.1,100,0.9704,1.0096,3.0,5.0
1025,Hi-ToM,Order_0,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,1.0,0.0,100,1.0,1.0,3.0,7.0
1041,Hi-ToM,Order_0,Mixed-A MAD R3 S7,MAD,Mixed,0.99,0.09999999999999999,100,0.9704,1.0096,3.0,7.0
1043,Hi-ToM,Order_0,Mixed-B MAD R3 S7,MAD,Mixed,1.0,0.0,100,1.0,1.0,3.0,7.0
1047,Hi-ToM,Order_1,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.55,0.49999999999999994,100,0.45200000000000007,0.648,1.0,3.0
1048,Hi-ToM,Order_1,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.52,0.5021167315686782,100,0.42158512061253905,0.618414879387461,1.0,5.0
1049,Hi-ToM,Order_1,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.53,0.5016135580465918,100,0.431683742622868,0.628316257377132,1.0,7.0
1050,Hi-ToM,Order_1,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.58,0.49604496374885826,100,0.4827751871052237,0.6772248128947762,2.0,3.0
1051,Hi-ToM,Order_1,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.53,0.5016135580465919,100,0.431683742622868,0.628316257377132,2.0,5.0
1052,Hi-ToM,Order_1,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.51,0.5024183937956914,100,0.41152599481604446,0.6084740051839556,2.0,7.0
1053,Hi-ToM,Order_1,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.51,0.5024183937956914,100,0.41152599481604446,0.6084740051839556,3.0,3.0
1054,Hi-ToM,Order_1,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.53,0.5016135580465919,100,0.431683742622868,0.628316257377132,3.0,5.0
1055,Hi-ToM,Order_1,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.55,0.5,100,0.45200000000000007,0.648,3.0,7.0
1072,Hi-ToM,Order_1,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.44,0.4988876515698588,100,0.3422180202923077,0.5377819797076924,1.0,3.0
1073,Hi-ToM,Order_1,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.43,0.497569851956243,100,0.3324763090165764,0.5275236909834237,1.0,5.0
1074,Hi-ToM,Order_1,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.43,0.497569851956243,100,0.3324763090165764,0.5275236909834237,1.0,7.0
1075,Hi-ToM,Order_1,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.45,0.5,100,0.352,0.548,2.0,3.0
1076,Hi-ToM,Order_1,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.45,0.5,100,0.352,0.548,2.0,5.0
1077,Hi-ToM,Order_1,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.48,0.5021167315686783,100,0.381585120612539,0.578414879387461,2.0,7.0
1078,Hi-ToM,Order_1,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.47,0.5016135580465919,100,0.37168374262286796,0.568316257377132,3.0,3.0
1079,Hi-ToM,Order_1,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.45,0.5000000000000001,100,0.352,0.548,3.0,5.0
1080,Hi-ToM,Order_1,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.45,0.5,100,0.352,0.548,3.0,7.0
1096,Hi-ToM,Order_1,Mixed-A MAD R3 S7,MAD,Mixed,0.52,0.5021167315686783,100,0.42158512061253905,0.618414879387461,3.0,7.0
1098,Hi-ToM,Order_1,Mixed-B MAD R3 S7,MAD,Mixed,0.51,0.5024183937956914,100,0.41152599481604446,0.6084740051839556,3.0,7.0
1102,Hi-ToM,Order_2,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.29,0.45604802157206853,100,0.20061458777187455,0.3793854122281254,1.0,3.0
1103,Hi-ToM,Order_2,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.36,0.4824181513244218,100,0.26544604234041336,0.4545539576595866,1.0,5.0
1104,Hi-ToM,Order_2,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.35,0.4793724854411022,100,0.2560429928535439,0.44395700714645603,1.0,7.0
1105,Hi-ToM,Order_2,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.37,0.4852365870939096,100,0.2748936289295937,0.4651063710704063,2.0,3.0
1106,Hi-ToM,Order_2,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.4,0.4923659639173309,100,0.30349627107220317,0.4965037289277969,2.0,5.0
1107,Hi-ToM,Order_2,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266,2.0,7.0
1108,Hi-ToM,Order_2,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.34,0.47609522856952313,100,0.2466853352003735,0.43331466479962655,3.0,3.0
1109,Hi-ToM,Order_2,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.32,0.46882617226215073,100,0.22811007023661847,0.41188992976338157,3.0,5.0
1110,Hi-ToM,Order_2,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.35,0.47937248544110217,100,0.2560429928535439,0.44395700714645603,3.0,7.0
1127,Hi-ToM,Order_2,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944,1.0,3.0
1128,Hi-ToM,Order_2,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544,1.0,5.0
1129,Hi-ToM,Order_2,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.34,0.47609522856952335,100,0.24668533520037345,0.4333146647996266,1.0,7.0
1130,Hi-ToM,Order_2,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815,2.0,3.0
1131,Hi-ToM,Order_2,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.3,0.46056618647183833,100,0.20972902745151967,0.3902709725484803,2.0,5.0
1132,Hi-ToM,Order_2,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.29,0.4560480215720686,100,0.20061458777187455,0.3793854122281254,2.0,7.0
1133,Hi-ToM,Order_2,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544,3.0,3.0
1134,Hi-ToM,Order_2,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.31,0.4648231987117317,100,0.21889465305250058,0.40110534694749944,3.0,5.0
1135,Hi-ToM,Order_2,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.33,0.4725815626252608,100,0.2373740137254489,0.42262598627455117,3.0,7.0
1151,Hi-ToM,Order_2,Mixed-A MAD R3 S7,MAD,Mixed,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815,3.0,7.0
1153,Hi-ToM,Order_2,Mixed-B MAD R3 S7,MAD,Mixed,0.33,0.4725815626252608,100,0.2373740137254489,0.42262598627455117,3.0,7.0
1157,Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266,1.0,3.0
1158,Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.33,0.47258156262526085,100,0.2373740137254489,0.42262598627455117,1.0,5.0
1159,Hi-ToM,Order_3,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.36,0.48241815132442173,100,0.26544604234041336,0.4545539576595866,1.0,7.0
1160,Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.34,0.4760952285695234,100,0.24668533520037345,0.4333146647996266,2.0,3.0
1161,Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,2.0,5.0
1162,Hi-ToM,Order_3,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.41,0.49431107042371025,100,0.31311503019695275,0.5068849698030472,2.0,7.0
1163,Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944,3.0,3.0
1164,Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.23,0.42295258468165076,100,0.14710129340239647,0.31289870659760355,3.0,5.0
1165,Hi-ToM,Order_3,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.4,0.49236596391733095,100,0.30349627107220317,0.4965037289277969,3.0,7.0
1182,Hi-ToM,Order_3,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.36,0.48241815132442184,100,0.2654460423404133,0.45455395765958667,1.0,3.0
1183,Hi-ToM,Order_3,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544,1.0,5.0
1184,Hi-ToM,Order_3,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.31,0.4648231987117317,100,0.21889465305250058,0.40110534694749944,1.0,7.0
