,dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper,rounds,solvers
1185,Hi-ToM,Order_3,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.31,0.4648231987117316,100,0.2188946530525006,0.4011053469474994,2.0,3.0
1186,Hi-ToM,Order_3,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.38,0.48783173121456325,100,0.2843849806819456,0.4756150193180544,2.0,5.0
1187,Hi-ToM,Order_3,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.32,0.46882617226215073,100,0.22811007023661847,0.41188992976338157,2.0,7.0
1188,Hi-ToM,Order_3,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.34,0.47609522856952335,100,0.24668533520037345,0.4333146647996266,3.0,3.0
1189,Hi-ToM,Order_3,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.4,0.49236596391733084,100,0.30349627107220317,0.4965037289277969,3.0,5.0
1190,Hi-ToM,Order_3,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544,3.0,7.0
1206,Hi-ToM,Order_3,Mixed-A MAD R3 S7,MAD,Mixed,0.26,0.44084400227680814,100,0.1735945755537456,0.34640542444625444,3.0,7.0
1208,Hi-ToM,Order_3,Mixed-B MAD R3 S7,MAD,Mixed,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815,3.0,7.0
1212,Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.2,0.40201512610368484,100,0.12120503528367779,0.27879496471632226,1.0,3.0
1213,Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.23,0.42295258468165065,100,0.14710129340239647,0.31289870659760355,1.0,5.0
1214,Hi-ToM,Order_4,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.35,0.47937248544110217,100,0.2560429928535439,0.44395700714645603,1.0,7.0
1215,Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194,2.0,3.0
1216,Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.2,0.4020151261036849,100,0.12120503528367778,0.27879496471632226,2.0,5.0
1217,Hi-ToM,Order_4,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544,2.0,7.0
1218,Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.23,0.4229525846816507,100,0.14710129340239647,0.31289870659760355,3.0,3.0
1219,Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.27,0.4461960433384738,100,0.18254557550565914,0.3574544244943409,3.0,5.0
1220,Hi-ToM,Order_4,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.28,0.45126085985421294,100,0.1915528714685743,0.36844712853142575,3.0,7.0
1237,Hi-ToM,Order_4,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655,1.0,3.0
1238,Hi-ToM,Order_4,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,1.0,5.0
1239,Hi-ToM,Order_4,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655,1.0,7.0
1240,Hi-ToM,Order_4,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.31,0.4648231987117316,100,0.2188946530525006,0.4011053469474994,2.0,3.0
1241,Hi-ToM,Order_4,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655,2.0,5.0
1242,Hi-ToM,Order_4,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655,2.0,7.0
1243,Hi-ToM,Order_4,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157,3.0,3.0
1244,Hi-ToM,Order_4,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157,3.0,5.0
1245,Hi-ToM,Order_4,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,3.0,7.0
1261,Hi-ToM,Order_4,Mixed-A MAD R3 S7,MAD,Mixed,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803,3.0,7.0
1263,Hi-ToM,Order_4,Mixed-B MAD R3 S7,MAD,Mixed,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544,3.0,7.0
1267,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.7272727272727273,0.4470583938310467,132,0.6510063075447681,0.8035391470006865,1.0,3.0
1268,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.696969696969697,0.46131895110350246,132,0.6182704817467789,0.7756689121926151,1.0,5.0
1269,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188,1.0,7.0
1270,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.6893939393939394,0.46450459134742256,132,0.6101512663603692,0.7686366124275097,2.0,3.0
1271,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.8106060606060606,0.3933138862190853,132,0.7435082444255731,0.877703876786548,2.0,5.0
1272,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.7803030303030303,0.4156186217788769,132,0.7094001131612417,0.8512059474448188,2.0,7.0
1273,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.7348484848484849,0.4430954351538452,132,0.6592581304265586,0.8104388392704112,3.0,3.0
1274,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.8181818181818182,0.3871639260327548,132,0.7521331612417188,0.8842304751219177,3.0,5.0
1275,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.7651515151515151,0.4255189644206897,132,0.6925596381382865,0.8377433921647438,3.0,7.0
1292,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188,1.0,3.0
1293,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.7575757575757576,0.4301821400363943,132,0.6841883609756472,0.830963154175868,1.0,5.0
1294,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.7878787878787878,0.4103676071301506,132,0.7178716733720099,0.8578859023855658,1.0,7.0
1295,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.8333333333333334,0.3740977270911416,132,0.7695137190115606,0.8971529476551061,2.0,3.0
1296,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.7803030303030303,0.415618621778877,132,0.7094001131612417,0.8512059474448188,2.0,5.0
1297,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.803030303030303,0.39922432308592987,132,0.7349241893542701,0.8711364167063359,2.0,7.0
1298,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.8181818181818182,0.38716392603275485,132,0.7521331612417188,0.8842304751219177,3.0,3.0
1299,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.7803030303030303,0.4156186217788768,132,0.7094001131612417,0.8512059474448188,3.0,5.0
1300,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.7878787878787878,0.4103676071301506,132,0.7178716733720099,0.8578859023855658,3.0,7.0
1316,Hi-ToM,Teller_Knowledge_Container_Private_Communication,Mixed-A MAD R3 S7,MAD,Mixed,0.8484848484848485,0.359916200697335,132,0.7870845472981334,0.9098851496715636,3.0,7.0
1318,Hi-ToM,Teller_Knowledge_Container_Private_Communication,Mixed-B MAD R3 S7,MAD,Mixed,0.8484848484848485,0.35991620069733504,132,0.7870845472981334,0.9098851496715636,3.0,7.0
1322,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.6764705882352942,0.47130104048668076,68,0.5644494416492772,0.7884917348213111,1.0,3.0
1323,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.7941176470588235,0.4073512375440996,68,0.6972964037918832,0.8909388903257638,1.0,5.0
1324,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.7794117647058824,0.41772619166483865,68,0.6801245513761933,0.8786989780355714,1.0,7.0
1325,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.6764705882352942,0.47130104048668076,68,0.5644494416492772,0.7884917348213111,2.0,3.0
1326,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.7794117647058824,0.41772619166483865,68,0.6801245513761933,0.8786989780355714,2.0,5.0
1327,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.7941176470588235,0.4073512375440995,68,0.6972964037918832,0.8909388903257638,2.0,7.0
1328,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.6911764705882353,0.4654432309413774,68,0.580547636951644,0.8018053042248265,3.0,3.0
1329,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.7205882352941176,0.45204636650620944,68,0.6131436342090506,0.8280328363791847,3.0,5.0
1330,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.7352941176470589,0.44445663820946985,68,0.6296534804683714,0.8409347548257463,3.0,7.0
1347,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.7205882352941176,0.45204636650620944,68,0.6131436342090506,0.8280328363791847,1.0,3.0
1348,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.6617647058823529,0.47662664501235463,68,0.548477743450452,0.7750516683142539,1.0,5.0
1349,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.7352941176470589,0.44445663820946985,68,0.6296534804683714,0.8409347548257463,1.0,7.0
1350,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.7205882352941176,0.4520463665062094,68,0.6131436342090506,0.8280328363791847,2.0,3.0
1351,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.7647058823529411,0.42733631967589086,68,0.6631344865874891,0.8662772781183932,2.0,5.0
1352,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.7794117647058824,0.4177261916648387,68,0.6801245513761932,0.8786989780355715,2.0,7.0
1353,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.75,0.436232171512701,68,0.646314194468786,0.853685805531214,3.0,3.0
1354,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.7647058823529411,0.4273363196758909,68,0.6631344865874891,0.8662772781183932,3.0,5.0
1355,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.7647058823529411,0.42733631967589086,68,0.6631344865874891,0.8662772781183932,3.0,7.0
1371,Hi-ToM,Teller_Knowledge_Container_Public_Claim,Mixed-A MAD R3 S7,MAD,Mixed,0.8529411764705882,0.35679777634476006,68,0.7681357282071851,0.9377466247339913,3.0,7.0
1373,Hi-ToM,Teller_Knowledge_Container_Public_Claim,Mixed-B MAD R3 S7,MAD,Mixed,0.8676470588235294,0.34139362166946463,68,0.7865029457168089,0.94879117193025,3.0,7.0
1377,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.9242424242424242,0.2656178774337278,132,0.8789290495085048,0.9695557989763436,1.0,3.0
1378,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.946969696969697,0.22494762543583444,132,0.9085945087280001,0.985344885211394,1.0,5.0
1379,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.9772727272727273,0.1496004393852536,132,0.9517514753309624,1.0027939792144922,1.0,7.0
1380,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.8939393939393939,0.3090881876572578,132,0.8412101536922431,0.9466686341865448,2.0,3.0
1381,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.9318181818181818,0.2530178709610778,132,0.8886543190842122,0.9749820445521513,2.0,5.0
1382,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.9393939393939394,0.23951527888205904,132,0.8985335662468427,0.9802543125410362,2.0,7.0
1383,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.9318181818181818,0.2530178709610778,132,0.8886543190842122,0.9749820445521513,3.0,3.0
1384,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.946969696969697,0.22494762543583438,132,0.9085945087280001,0.985344885211394,3.0,5.0
1385,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.9242424242424242,0.2656178774337277,132,0.8789290495085048,0.9695557989763436,3.0,7.0
1402,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.8939393939393939,0.3090881876572578,132,0.8412101536922431,0.9466686341865448,1.0,3.0
1403,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.9090909090909091,0.28857495234831343,132,0.8598611468440339,0.9583206713377842,1.0,5.0
1404,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.946969696969697,0.2249476254358344,132,0.9085945087280001,0.985344885211394,1.0,7.0
1405,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.9772727272727273,0.14960043938525358,132,0.9517514753309625,1.0027939792144922,2.0,3.0
1406,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,0.9772727272727273,0.14960043938525358,132,0.9517514753309625,1.0027939792144922,2.0,5.0
1407,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,0.9696969696969697,0.1720728560145577,132,0.9403420110569255,0.999051928337014,2.0,7.0
1408,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.9924242424242424,0.08703882797784891,132,0.9775757575757575,1.0072727272727273,3.0,3.0
1409,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,0.9393939393939394,0.23951527888205898,132,0.8985335662468427,0.9802543125410362,3.0,5.0
1410,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,0.9772727272727273,0.14960043938525355,132,0.9517514753309625,1.0027939792144922,3.0,7.0
1426,Hi-ToM,Teller_Lie_Private_Communication,Mixed-A MAD R3 S7,MAD,Mixed,0.9696969696969697,0.17207285601455768,132,0.9403420110569255,0.999051928337014,3.0,7.0
1428,Hi-ToM,Teller_Lie_Private_Communication,Mixed-B MAD R3 S7,MAD,Mixed,0.9772727272727273,0.14960043938525358,132,0.9517514753309625,1.0027939792144922,3.0,7.0
1432,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R1 S3,MAD,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,1.0,3.0
1433,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R1 S5,MAD,<Rc3kmmq>,0.9117647058823529,0.2857456398198083,68,0.8438472784743509,0.9796821332903549,1.0,5.0
1434,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R1 S7,MAD,<Rc3kmmq>,0.8970588235294118,0.3061414112013051,68,0.8242936289845025,0.9698240180743211,1.0,7.0
1435,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R2 S3,MAD,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,2.0,3.0
1436,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R2 S5,MAD,<Rc3kmmq>,0.9264705882352942,0.26294409317754647,68,0.8639727444466347,0.9889684320239536,2.0,5.0
1437,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R2 S7,MAD,<Rc3kmmq>,0.9411764705882353,0.23704354037838393,68,0.8848347974262687,0.9975181437502019,2.0,7.0
1438,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R3 S3,MAD,<Rc3kmmq>,0.8823529411764706,0.3245852354403189,68,0.8052039278804892,0.9595019544724519,3.0,3.0
1439,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R3 S5,MAD,<Rc3kmmq>,0.9117647058823529,0.2857456398198083,68,0.8438472784743509,0.9796821332903549,3.0,5.0
1440,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MAD R3 S7,MAD,<Rc3kmmq>,0.9558823529411765,0.2068833061667868,68,0.9067093124098468,1.0050553934725064,3.0,7.0
1457,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R1 S3,MAD,<qLKSiki>,0.9264705882352942,0.26294409317754647,68,0.8639727444466347,0.9889684320239536,1.0,3.0
1458,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R1 S5,MAD,<qLKSiki>,0.9411764705882353,0.23704354037838393,68,0.8848347974262687,0.9975181437502019,1.0,5.0
1459,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R1 S7,MAD,<qLKSiki>,0.9411764705882353,0.23704354037838393,68,0.8848347974262687,0.9975181437502019,1.0,7.0
1460,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R2 S3,MAD,<qLKSiki>,0.9852941176470589,0.12126781251816648,68,0.9564705882352942,1.0141176470588236,2.0,3.0
1461,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R2 S5,MAD,<qLKSiki>,1.0,0.0,68,1.0,1.0,2.0,5.0
1462,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R2 S7,MAD,<qLKSiki>,1.0,0.0,68,1.0,1.0,2.0,7.0
1463,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R3 S3,MAD,<qLKSiki>,0.9705882352941176,0.17021393345759914,68,0.9301309514079067,1.0110455191803287,3.0,3.0
1464,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R3 S5,MAD,<qLKSiki>,1.0,0.0,68,1.0,1.0,3.0,5.0
1465,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MAD R3 S7,MAD,<qLKSiki>,1.0,0.0,68,1.0,1.0,3.0,7.0
1481,Hi-ToM,Teller_Lie_Public_Claim,Mixed-A MAD R3 S7,MAD,Mixed,0.9558823529411765,0.2068833061667868,68,0.9067093124098468,1.0050553934725064,3.0,7.0
1483,Hi-ToM,Teller_Lie_Public_Claim,Mixed-B MAD R3 S7,MAD,Mixed,1.0,0.0,68,1.0,1.0,3.0,7.0
