,dataset,question_type,config,madp,llm,mean_metric,std_metric,count,ci_lower,ci_upper,layers,workers
1111,Hi-ToM,Order_2,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.3,0.46056618647183833,100,0.20972902745151967,0.3902709725484803,3.0,3.0
1112,Hi-ToM,Order_2,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.34,0.47609522856952324,100,0.24668533520037347,0.43331466479962655,4.0,3.0
1113,Hi-ToM,Order_2,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.37,0.48523658709390965,100,0.2748936289295937,0.4651063710704063,5.0,3.0
1114,Hi-ToM,Order_2,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.36,0.4824181513244218,100,0.26544604234041336,0.4545539576595866,3.0,4.0
1115,Hi-ToM,Order_2,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.35,0.4793724854411023,100,0.2560429928535439,0.44395700714645603,4.0,4.0
1116,Hi-ToM,Order_2,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944,5.0,4.0
1117,Hi-ToM,Order_2,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.35,0.47937248544110217,100,0.2560429928535439,0.44395700714645603,3.0,5.0
1118,Hi-ToM,Order_2,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,4.0,5.0
1119,Hi-ToM,Order_2,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.34,0.47609522856952335,100,0.24668533520037345,0.4333146647996266,5.0,5.0
1136,Hi-ToM,Order_2,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.27,0.44619604333847374,100,0.18254557550565917,0.35745442449434084,3.0,3.0
1137,Hi-ToM,Order_2,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.29,0.45604802157206853,100,0.20061458777187455,0.3793854122281254,4.0,3.0
1138,Hi-ToM,Order_2,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.26,0.44084400227680803,100,0.17359457555374563,0.3464054244462544,5.0,3.0
1139,Hi-ToM,Order_2,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.24,0.4292346959909279,100,0.15586999958577813,0.32413000041422185,3.0,4.0
1140,Hi-ToM,Order_2,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.26,0.44084400227680803,100,0.17359457555374563,0.3464054244462544,4.0,4.0
1141,Hi-ToM,Order_2,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.24,0.4292346959909279,100,0.15586999958577813,0.32413000041422185,5.0,4.0
1142,Hi-ToM,Order_2,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.28,0.4512608598542131,100,0.19155287146857425,0.3684471285314258,3.0,5.0
1143,Hi-ToM,Order_2,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.29,0.4560480215720688,100,0.2006145877718745,0.3793854122281255,4.0,5.0
1144,Hi-ToM,Order_2,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.24,0.42923469599092795,100,0.15586999958577813,0.32413000041422185,5.0,5.0
1150,Hi-ToM,Order_2,Mixed MoA W5 L5,MoA,Mixed,0.24,0.4292346959909278,100,0.15586999958577816,0.3241300004142218,5.0,5.0
1166,Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.41,0.49431107042371036,100,0.31311503019695275,0.5068849698030472,3.0,3.0
1167,Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.29,0.45604802157206864,100,0.20061458777187452,0.37938541222812544,4.0,3.0
1168,Hi-ToM,Order_3,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.36,0.4824181513244218,100,0.26544604234041336,0.4545539576595866,5.0,3.0
1169,Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.38,0.48783173121456325,100,0.2843849806819456,0.4756150193180544,3.0,4.0
1170,Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,4.0,4.0
1171,Hi-ToM,Order_3,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.32,0.4688261722621507,100,0.22811007023661847,0.41188992976338157,5.0,4.0
1172,Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.31,0.4648231987117318,100,0.21889465305250058,0.40110534694749944,3.0,5.0
1173,Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803,4.0,5.0
1174,Hi-ToM,Order_3,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.34,0.4760952285695233,100,0.24668533520037345,0.4333146647996266,5.0,5.0
1191,Hi-ToM,Order_3,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194,3.0,3.0
1192,Hi-ToM,Order_3,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.26,0.4408440022768081,100,0.17359457555374563,0.3464054244462544,4.0,3.0
1193,Hi-ToM,Order_3,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544,5.0,3.0
1194,Hi-ToM,Order_3,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.3,0.46056618647183833,100,0.20972902745151967,0.3902709725484803,3.0,4.0
1195,Hi-ToM,Order_3,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.23,0.4229525846816506,100,0.1471012934023965,0.31289870659760355,4.0,4.0
1196,Hi-ToM,Order_3,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.28,0.451260859854213,100,0.19155287146857428,0.3684471285314258,5.0,4.0
1197,Hi-ToM,Order_3,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.26,0.44084400227680814,100,0.1735945755537456,0.34640542444625444,3.0,5.0
1198,Hi-ToM,Order_3,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.25,0.4351941398892446,100,0.16470194858170806,0.33529805141829194,4.0,5.0
1199,Hi-ToM,Order_3,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084,5.0,5.0
1205,Hi-ToM,Order_3,Mixed MoA W5 L5,MoA,Mixed,0.24,0.4292346959909279,100,0.15586999958577813,0.32413000041422185,5.0,5.0
1221,Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.3,0.4605661864718383,100,0.2097290274515197,0.3902709725484803,3.0,3.0
1222,Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.31,0.46482319871173167,100,0.21889465305250058,0.40110534694749944,4.0,3.0
1223,Hi-ToM,Order_4,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.27,0.4461960433384736,100,0.1825455755056592,0.35745442449434084,5.0,3.0
1224,Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.29,0.4560480215720687,100,0.20061458777187452,0.37938541222812544,3.0,4.0
1225,Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.24,0.4292346959909278,100,0.15586999958577816,0.3241300004142218,4.0,4.0
1226,Hi-ToM,Order_4,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.27,0.44619604333847374,100,0.18254557550565917,0.35745442449434084,5.0,4.0
1227,Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.28,0.45126085985421294,100,0.1915528714685743,0.36844712853142575,3.0,5.0
1228,Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084,4.0,5.0
1229,Hi-ToM,Order_4,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.23,0.42295258468165065,100,0.14710129340239647,0.31289870659760355,5.0,5.0
1246,Hi-ToM,Order_4,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.26,0.4408440022768081,100,0.17359457555374563,0.3464054244462544,3.0,3.0
1247,Hi-ToM,Order_4,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084,4.0,3.0
1248,Hi-ToM,Order_4,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.32,0.4688261722621506,100,0.2281100702366185,0.4118899297633815,5.0,3.0
1249,Hi-ToM,Order_4,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.33,0.47258156262526074,100,0.23737401372544892,0.4226259862745511,3.0,4.0
1250,Hi-ToM,Order_4,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.31,0.4648231987117317,100,0.21889465305250058,0.40110534694749944,4.0,4.0
1251,Hi-ToM,Order_4,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.24,0.42923469599092784,100,0.15586999958577813,0.32413000041422185,5.0,4.0
1252,Hi-ToM,Order_4,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084,3.0,5.0
1253,Hi-ToM,Order_4,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.2,0.4020151261036848,100,0.12120503528367779,0.27879496471632226,4.0,5.0
1254,Hi-ToM,Order_4,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.26,0.44084400227680803,100,0.17359457555374563,0.3464054244462544,5.0,5.0
1260,Hi-ToM,Order_4,Mixed MoA W5 L5,MoA,Mixed,0.27,0.4461960433384737,100,0.18254557550565917,0.35745442449434084,5.0,5.0
1276,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.6893939393939394,0.46450459134742245,132,0.6101512663603692,0.7686366124275097,3.0,3.0
1277,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.6590909090909091,0.47582063229246135,132,0.577917763572576,0.7402640546092422,4.0,3.0
1278,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.6590909090909091,0.4758206322924614,132,0.577917763572576,0.7402640546092422,5.0,3.0
1279,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.7045454545454546,0.45798490530871366,132,0.6264150145418061,0.782675894549103,3.0,4.0
1280,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.6439393939393939,0.48065756100924406,132,0.5619410872322793,0.7259377006465085,4.0,4.0
1281,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.6590909090909091,0.4758206322924615,132,0.577917763572576,0.7402640546092422,5.0,4.0
1282,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.6439393939393939,0.4806575610092439,132,0.5619410872322794,0.7259377006465084,3.0,5.0
1283,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.5984848484848485,0.492072242025226,132,0.5145392416812846,0.6824304552884124,4.0,5.0
1284,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.553030303030303,0.49907385889462136,132,0.46789024767526544,0.6381703583853405,5.0,5.0
1301,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.5378787878787878,0.5004624278445042,132,0.45250184807238036,0.6232557276851953,3.0,3.0
1302,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.5378787878787878,0.5004624278445043,132,0.45250184807238036,0.6232557276851953,4.0,3.0
1303,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.4621212121212121,0.5004624278445043,132,0.3767442723148046,0.5474981519276196,5.0,3.0
1304,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.5303030303030303,0.5009821489619499,132,0.44483742809942467,0.6157686325066358,3.0,4.0
1305,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.5075757575757576,0.5018471547553727,132,0.421962588754863,0.5931889263966521,4.0,4.0
1306,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.5303030303030303,0.5009821489619499,132,0.44483742809942467,0.6157686325066358,5.0,4.0
1307,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.5075757575757576,0.5018471547553727,132,0.421962588754863,0.5931889263966521,3.0,5.0
1308,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5227272727272727,0.5013860040448348,132,0.4371927744204162,0.6082617710341292,4.0,5.0
1309,Hi-ToM,Teller_Knowledge_Container_Private_Communication,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5227272727272727,0.501386004044835,132,0.43719277442041615,0.6082617710341293,5.0,5.0
1315,Hi-ToM,Teller_Knowledge_Container_Private_Communication,Mixed MoA W5 L5,MoA,Mixed,0.6515151515151515,0.4783056687368219,132,0.5699180684640036,0.7331122345662994,5.0,5.0
1331,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.5294117647058824,0.5028452845140674,68,0.40989302723721416,0.6489305021745505,3.0,3.0
1332,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.6323529411764706,0.4857495136294223,68,0.516897610515248,0.7478082718376932,4.0,3.0
1333,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.7205882352941176,0.45204636650620944,68,0.6131436342090506,0.8280328363791847,5.0,3.0
1334,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.6617647058823529,0.4766266450123546,68,0.548477743450452,0.7750516683142539,3.0,4.0
1335,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.45588235294117646,0.5017528537548117,68,0.33662326978197316,0.5751414361003797,4.0,4.0
1336,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.6176470588235294,0.4895752580296541,68,0.5012824064391542,0.7340117112079046,5.0,4.0
1337,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.5735294117647058,0.4982409795961213,68,0.45510504810774693,0.6919537754216647,3.0,5.0
1338,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.5294117647058824,0.5028452845140674,68,0.40989302723721416,0.6489305021745505,4.0,5.0
1339,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.5,0.5037175233040657,68,0.3802739445308209,0.619726055469179,5.0,5.0
1356,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548116,68,0.42485856389962023,0.6633767302180268,3.0,3.0
1357,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548117,68,0.4248585638996202,0.6633767302180268,4.0,3.0
1358,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.5588235294117647,0.500219442626321,68,0.43992891494251785,0.6777181438810116,5.0,3.0
1359,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.5588235294117647,0.500219442626321,68,0.43992891494251785,0.6777181438810116,3.0,4.0
1360,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548117,68,0.4248585638996202,0.6633767302180268,4.0,4.0
1361,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548117,68,0.4248585638996202,0.6633767302180268,5.0,4.0
1362,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548116,68,0.42485856389962023,0.6633767302180268,3.0,5.0
1363,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5294117647058824,0.5028452845140674,68,0.40989302723721416,0.6489305021745505,4.0,5.0
1364,Hi-ToM,Teller_Knowledge_Container_Public_Claim,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5,0.5037175233040658,68,0.38027394453082086,0.6197260554691791,5.0,5.0
1370,Hi-ToM,Teller_Knowledge_Container_Public_Claim,Mixed MoA W5 L5,MoA,Mixed,0.5588235294117647,0.500219442626321,68,0.43992891494251785,0.6777181438810116,5.0,5.0
1386,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.9166666666666666,0.27743829976792506,132,0.8693367739486507,0.9639965593846825,3.0,3.0
1387,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.8863636363636364,0.31857812139403224,132,0.8320154504048143,0.9407118223224584,4.0,3.0
1388,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.946969696969697,0.22494762543583444,132,0.9085945087280001,0.985344885211394,5.0,3.0
1389,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.8787878787878788,0.3276169572712153,132,0.8228977026542298,0.9346780549215278,3.0,4.0
1390,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.8712121212121212,0.3362410765081268,132,0.8138507039462571,0.9285735384779853,4.0,4.0
1391,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.8939393939393939,0.3090881876572578,132,0.8412101536922431,0.9466686341865448,5.0,4.0
1392,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.9242424242424242,0.2656178774337277,132,0.8789290495085048,0.9695557989763436,3.0,5.0
1393,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.8636363636363636,0.34448162788461556,132,0.804869140420446,0.9224035868522813,4.0,5.0
1394,Hi-ToM,Teller_Lie_Private_Communication,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.8333333333333334,0.3740977270911416,132,0.7695137190115606,0.8971529476551061,5.0,5.0
1411,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.3560606060606061,0.48065756100924395,132,0.2740622993534915,0.43805891276772063,3.0,3.0
1412,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.3712121212121212,0.48496955173649475,132,0.2884782056914702,0.45394603673277223,4.0,3.0
1413,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.36363636363636365,0.48287825457761896,132,0.28125921526089004,0.44601351201183725,5.0,3.0
1414,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.49242424242424243,0.5018471547553727,132,0.40681107360334784,0.578037411245137,3.0,4.0
1415,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.4772727272727273,0.5013860040448348,132,0.3917382289658708,0.5628072255795837,4.0,4.0
1416,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.4318181818181818,0.4972164014751582,132,0.34699500146008955,0.5166413621762741,5.0,4.0
1417,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.4772727272727273,0.5013860040448349,132,0.3917382289658708,0.5628072255795838,3.0,5.0
1418,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.5151515151515151,0.5016742729147641,132,0.4295678392988796,0.6007351910041507,4.0,5.0
1419,Hi-ToM,Teller_Lie_Private_Communication,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5227272727272727,0.5013860040448349,132,0.4371927744204162,0.6082617710341293,5.0,5.0
1425,Hi-ToM,Teller_Lie_Private_Communication,Mixed MoA W5 L5,MoA,Mixed,0.8787878787878788,0.32761695727121537,132,0.8228977026542298,0.9346780549215278,5.0,5.0
1441,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W3 L3,MoA,<Rc3kmmq>,0.9264705882352942,0.26294409317754647,68,0.8639727444466347,0.9889684320239536,3.0,3.0
1442,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W3 L4,MoA,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,4.0,3.0
1443,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W3 L5,MoA,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,5.0,3.0
1444,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W4 L3,MoA,<Rc3kmmq>,0.9411764705882353,0.23704354037838393,68,0.8848347974262687,0.9975181437502019,3.0,4.0
1445,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W4 L4,MoA,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,4.0,4.0
1446,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W4 L5,MoA,<Rc3kmmq>,0.8970588235294118,0.3061414112013051,68,0.8242936289845025,0.9698240180743211,5.0,4.0
1447,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W5 L3,MoA,<Rc3kmmq>,0.8529411764705882,0.35679777634476006,68,0.7681357282071851,0.9377466247339913,3.0,5.0
1448,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W5 L4,MoA,<Rc3kmmq>,0.8529411764705882,0.35679777634476006,68,0.7681357282071851,0.9377466247339913,4.0,5.0
1449,Hi-ToM,Teller_Lie_Public_Claim,<Rc3kmmq> MoA W5 L5,MoA,<Rc3kmmq>,0.8970588235294118,0.30614141120130517,68,0.8242936289845025,0.9698240180743211,5.0,5.0
1466,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W3 L3,MoA,<qLKSiki>,0.5735294117647058,0.4982409795961212,68,0.455105048107747,0.6919537754216647,3.0,3.0
1467,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W3 L4,MoA,<qLKSiki>,0.4411764705882353,0.500219442626321,68,0.3222818561189884,0.5600710850574822,4.0,3.0
1468,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W3 L5,MoA,<qLKSiki>,0.3382352941176471,0.47662664501235463,68,0.22494833168574607,0.4515222565495481,5.0,3.0
1469,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W4 L3,MoA,<qLKSiki>,0.6617647058823529,0.47662664501235463,68,0.548477743450452,0.7750516683142539,3.0,4.0
1470,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W4 L4,MoA,<qLKSiki>,0.4852941176470588,0.5034996052651829,68,0.36561985800789154,0.6049683772862261,4.0,4.0
1471,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W4 L5,MoA,<qLKSiki>,0.47058823529411764,0.5028452845140673,68,0.3510694978254495,0.5901069727627858,5.0,4.0
1472,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W5 L3,MoA,<qLKSiki>,0.7794117647058824,0.41772619166483865,68,0.6801245513761933,0.8786989780355714,3.0,5.0
1473,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W5 L4,MoA,<qLKSiki>,0.6323529411764706,0.4857495136294223,68,0.516897610515248,0.7478082718376932,4.0,5.0
1474,Hi-ToM,Teller_Lie_Public_Claim,<qLKSiki> MoA W5 L5,MoA,<qLKSiki>,0.5441176470588235,0.5017528537548117,68,0.4248585638996202,0.6633767302180268,5.0,5.0
1480,Hi-ToM,Teller_Lie_Public_Claim,Mixed MoA W5 L5,MoA,Mixed,0.9411764705882353,0.23704354037838388,68,0.8848347974262687,0.9975181437502019,5.0,5.0
